offensive,text
0,"['wowww', 'multumesc', 'informatii', 'ani', 'timp', 'vrut', 'studiez', 'cazul', 'cernobl', 'sursa', 'sigura', 'informatii', 'videoclipuri', 'arate', 'acum', 'acolo', 'spun', 'documentar', 'pare', 'genial', 'minute', 'cuprins', 'istorie', 'ntreaga', 'acum', 'ani', 'pana', 'acum', 'nefericire', 'tatal', 'murit', 'cancer', 'cauza', 'fiind', 'radiatiile', 'cernobldar', 'viata', 'merge', 'departe']"
1,"['hoti', 'fut', 'emag', 'piaa', 'comandat', 'doua', 'bucati', 'livrat', 'pret', 'promisiunea', 'primesc', 'gratis', 'zile', 'primit', 'gratis', 'uleiul', 'praf', 'consuma', 'masina', 'decat', 'castrol']"
1,"['azi', 'luat', 'combina', 'modelul', 'aveam', 'nevoie', 'schimb', 'deschiderea', 'usii', 'stiti', 'kit', 'montaj', 'aveti', 'tre', 'vil', 'aducem', 'fuck', 'you']"
1,"['prost', 'cacat', 'telefon', 'creat', 'vreodata', 'azi', 'lam', 'spart', 'barostul', 'nul', 'cumparati']"
0,"['inseamna', 'cc', 'eng']"
1,"['referi', 'kkt', 'hh', 'super']"
1,"['l', 'cumprai', 'riscul']"
1,"['mama', 'naibii', 'vreti', 'scriu', 'decat', 'adevrul', 'is', 'ambalate', 'dracu', 'ajuns', 'sparte', 'is', 'calitate']"
1,"['naspa', 'cumpara', 'separat', 'cred', 'cumparat', 'gramada', 'ales', 'pretul', 'na', 'politica']"
1,"['mor', 'tableta', 'vreodata', 'fut', 'n', 'gura', 'ho']"
1,"['cate', 'pare', 'descoperit', 'apa', 'calda', 'limba', 'romana']"
0,"['singura', 'data', 'cva']"
0,"['music', 'please']"
1,"['trebuia', 'verifici', 'cumpara', 'functioneaza', 'sati', 'dai', 'seama', 'perie', 'rotativa', 'poze', 'poti', 'sati', 'dai', 'seama', 'ochii', 'tai', 'legatura', 'buna', 'creierul']"
1,"['pula', 'pula', 'pula', 'pula']"
0,"['partea', 'copilul', 'imagine', 'facut', 'fac', 'impact']"
1,"['toi', 'dracii', 'stabilitate', 'meteri', 'pus', 'n', 'boloboc', 'pleac', 'gsesc', 'n', 'mijlocul', 'bii', 'ursc']"
0,"['luna', 'vazut', 'videoclipul', 'super', 'frica', 'culc', 'noaptea', 'mersi', 'man']"
0,"['incercat', 'reteta', 'iesit', 'bune']"
1,"['porcrie', 'bani', 'aruncai', 'geam', 'mica', 'n', 'descriere', 'extraordinar', 'subire', 'jumtate', 'pre', 'transportul', 'siguran', 'ddeam', 'napoi', 'comandai', 'mare', 'teapa']"
1,"['buna', 'reuit', 'tund']"
0,"['ramane', 'zvonurile', 'oamenii', 'iradiati', 'mutilati', 'stiu', 'erau', 'nascociri', 'amuzament', 'ntamplat']"
1,"['primito', 'cioblita', 'livrarea', 'rahat', 'recomand', 'comadari', 'aruncari', 'bani', 'fereastra']"
1,"['nceput', 'sceptic', 'preul', 'mare', 'parc', 'mulumeam', 's', 'rmn', 'sims', 'aveam', 'neaprat', 'nevoie', 's', 'joc', 'sims', 'black', 'friday', 'redus', 'lei', 'lei', 'zis', 'hai', 'so', 'fac', 'acuma', 'primeti', 'plteti', 'ecranul', 'att', 'lat', 'unghiul', 'att', 'wide', 'nct', 'jucam', 'ntro', 'noapte', 'sims', 'pur', 'simplu', 'puteam', 's', 'percep', 'restul', 'camerei', 'c', 'puteam', 'vedea', 'laptop', 'fix', 'n', 'noaptea', 'ho', 'n', 'scara', 'blocului', 'furat', 'nite', 'vecini', 'etaj', 'intrat', 'n', 'cas', 'mia', 'furat', 'televizorul', 'consola', 'toateatenie', 'erau', 'n', 'camera', 'c', 'puteam', 'vedea', 'ecranul', 'laptopului', 'pur', 'simplu', 'mareexact', 'spun', 'n', 'descriere', 'dealtfel', 'furat', 'n', 'cas', 'dac', 'caui', 'laptop', 'sete', 'foame', 's', 'nui', 'aduci', 'aminte', 'c', 'via', 'n', 'afara', 'ecranului', 'merit', 'vinzi', 'rinichi', 'maicta']"
1,"['mincinosi', 'blood', 'presure', 'tensiune', 'mincinosi', 'mincinosi', 'mincinosi', 'rusine', 'intrebam', 'relefon', 'oral', 'cred', 'scriati', 'numa', 'vindeti', 'porcariile']"
1,"['apa', 'produsul', 'reprezinta', 'apa', 'mare', 'garantie', 'zile', 'functioneaza', 'sunat', 'garantie', 'spus', 'zile', 'garantie', 'merita']"
1,"['oribileeeee', 'r', 'b', 'l', 'proast', 'calitate', 'material', 'prost', 'confectionat', 'prost', 'lipsesc', 'ciucurei', 'scai', 'preau', 'roase', 'soarec', 'pline', 'lipici', 'trebuit', 'decorez', 'arta', 'decent', 'nota', 'bitches', 'n', 'recomand']"
0,"['comentarii', 'povesti', 'jimmy', 'lol', 'ah', 'visat', 'cazut', 'gol']"
1,['plm']
0,['re']
0,"['important', 'antena', 'facut', 'audienta']"
1,"['esti', 'dus', 'frate', 'persoana', 'autorizata', 'pune', 'functiune', 'centrala', 'cauza', 'oamenilor', 'intampla', 'nenorociri', 'grave']"
1,"['consola', 'sectiunea', 'comentarii', 'dobitoci', 'comenteaza', 'aiurea', 'privire', 'lei', 'pc', 'faci', 'merga', 'jocurile', 'k', 'idiotilor']"
0,"['razboiul', 'gog', 'ziua', 'domnului', 'domnului', 'reprezinta', 'focul', 'mistui', 'oameni', 'impacat', 'dumnezeu', 'isus', 'hristos']"
1,"['sunteti', 'penibili', 'shopul']"
0,['usor']
0,"['wow', 'stiam', 'exista', 'orase', 'parasite', 'orasele']"
0,"['fapt', 'suedia', 'descoperit', 'accidentul', 'nuclear', 'fabula', 'satelitii', 'americani', 'spionaj', 'aflat', 'secunda', 'intampla', 'acolo', 'politica', 'indemnat', 'taca', 'malc', 'nul', 'supere', 'tatuca', 'gorbaciov', 'vremea', 'respectiva', 'amanta', 'americanilor', 'glasnost', 'perestoika', 'rahaturi', 'pacat', 'spune', 'adevarul', 'gol', 'golutz', 'by', 'the', 'way', 'epidemia', 'cancer', 'bantuie', 'romania', 'datoreaza', 'rahat']"
1,"['comand', 'aplicatia', 'voastra', 'jena', 'selectez', 'obtiune', 'apare', 'incerc', 'modific', 'rezolvati', 'dracu', 'problemele']"
0,"['marele', 'defect', 'tip', 'reactor', 'produce', 'cantitate', 'mica', 'energie', 'devine', 'instabil']"
0,"['visez', 'intampla']"
1,"['frate', 'vorbesti', 'stii']"
1,"['teribil', 'neleg', 'emag', 'permite', 'minciuna', 'n', 'poze', 'produsul', 'legtur', 'poza', 'hoie', 'lei', 'fac', 'retur']"
1,"['comandato', 'zile', 'macar', 'predat', 'curierului', 'telefon', 'raspunde', 'informator', 'emag', 'stau', 'ore', 'telefon', 'asteptare', 'stiu', 'intampla', 'emag', 'continua', 'ultima', 'data', 'comand']"
0,"['zis', 'evacuare', 'temporara']"
1,"['ceasul', 'fain', 'camera', 'naspa', 'mp', 'poti', 'util', 'bani', 'aruncati', 'camera', 'video', 'descarcati', 'imaginea', 'display', 'mare', 'poza', 'vede', 'joci', 'pacman', 'sugerez', 'samsung', 'gear', 'neo', 'ieftin', 'cacatul', 'camera', 'video', 'mp', 'aceleasi', 'chestii', 'soft', 'bun', 'usor', 'porcaria', 'camera', 'inutila']"
1,"['porcarie', 'carte']"
1,"['pula', 'pretu']"
1,"['mufa', 'pini', 'idiotule']"
1,"['iau', 'pl', 'firma', 'kkt', 'comand', 'lila', 'trimit', 'culoare', 'sugacilor']"
1,"['langa', 'rinichi', 'iphone', 'x', 'sperma', 'banca', 'donatii', 'castiile']"
1,"['iau', 'p', 'cauciucurile', 'rahatu', 'leam', 'echilibrat', 'serviceuri', 'zibreaza', 'volan', 'rahaturi', 'cauciucuri']"
1,"['amice', 'esti', 'idiot', 'ios', 'smart']"
1,"['bolovan', 'macar', 'placa', 'video', 'chip', 'pc', 'gaming', 'costa', 'euro']"
1,"['procop', 's', 'mananci', 'ciuperci', 'folosesc', 'cuvinte', 'licentioase', 'esti', 'habarnist', 'restul', 'vezi', 'mar', 'muscat', 'ron', 'explic', 'cuvinte', 'simple', 'intelegi', 'pretul', 'reflecta', 'urmatoarele', 'taxele', 'vamalepentru', 'tarile', 'lumii', 'calitate', 'premium', 'materiale', 'ultimul', 'rand', 'echipa', 'minti', 'luminate', 'asigura', 'exemplu', 'telefonul', 'material', 'pirotehnic', 'folosit', 'isis', 'teroristi']"
1,"['proste', 'boxe', 'bine', 'lei', 'cumperi', 'pachet', 'tigari', 'aud', 'prost', 'incet', 'dai', 'lei', 'tranport', 'cacat', 'boxe', 'leam', 'muie', 'emag', 'boxele', 'cacat', 'loc', 'dati', 'bun', 'stricat', 'fabrica', 'pula', 'recomand', 'proste']"
0,"['extraordinar', 'bine', 'documentat', 'reportajul', 'emotia', 'creeaza', 'final', 'fantastica', 'trecand', 'mixul', 'trairi', 'leam', 'parcursul', 'ore', 'ciuda', 'vointei', 'nevoit', 'dreptate', 'basescu', 'blestem', 'poporul']"
0,"['tare', 'documentar', 'subiect']"
1,"['vrei', 'microfon', 'anularea', 'zgomotelor', 'fundal', 'dasta', 'exista', 'telefoane', 'scumpe', 'galaxy', 's', 'mini', 'macar', 'exista', 'numarul', 'telefoane', 'leai', 'egal', 'numarul', 'neuronilor', 'tai']"
0,"['salut', 'gabrielam', 'mica', 'problemaintrebarede', 'data', 'export', 'premier', 'restarteaza', 'pcul', 'oare', 'sfat', 'ms', 'fain']"
0,"['poti', 'spune', 'numele', 'intrun', 'video', 'promovare', 'poti', 'spune', 'razvante', 'rogggggsunt', 'fanul', 'tau', 'nr', 'respect']"
0,['tigaie']
0,"['patit', 'prezenta', 'malefica', 'vad', 'neaparat', 'fizic', 'simt', 'apasatoare', 'pana', 'spun', 'rugaciune', 'lasa']"
1,"['bag', 'pula', 'emag', 'sin', 'blackfridayul', 'uleiul', 'ok']"
0,"['costum', 'protector']"
1,"['firma', 'lei', 'rasul', 'nesimititi', 'neseriosi', 'stiu', 'banii', 'clienti', 'onoreze', 'comenzile', 'rusine', 'luati']"
0,"['vis', 'repetat', 'mica', 'acum']"
1,"['nasosu', 'doriantin', 'astia', 'scarba']"
1,"['iauzi', 'g', 'idioata', 'digi', 'sutuito', 'astia', 'buna', 'dreptate', 'fratili', 'goagal', 'ajuta', 'invata', 'viorel', 'ctrlc', 'ctrlv', 'vei', 'afla', 'stii', 'primministru', 'najungi']"
0,"['accentul', 'tau', 'nervipoti', 'vb', 'accentul', 'italia']"
0,"['interesant', 'miar', 'placea', 'vizitez', 'loc', 'teama', 'radiatii', 'vreau', 'expun', 'aiurea', 'nivel', 'mare', 'radiatii', 'cred', 'verificare', 'plecare', 'forma', 'interes', 'spuna', 'risc', 'expun', 'turistii', 'motive', 'lesne', 'inteles', 'ptr', 'modalitate', 'castiga', 'bani', 'locul', 'exercita', 'fascinatie', 'bnizara', 'recunosc', 'felicitari', 'ptr', 'vlog', 'curaj']"
1,"['castile', 'caat', 'tastatura', 'mausul', 'perfecte', 'xd']"
0,"['filmat', 'obs']"
0,"['ani', 'halucinatie', 'parut', 'vazuto', 'balcon', 'bloodymarry']"
0,"['dorian', 'canta', 'pfff']"
0,"['exact', 'aveam', 'nevoie']"
1,"['moderaori', 'lasasti', 'rog', 'prostii', 'manance', 'cacat', 'produsele', 'cumpara', 'acesti', 'oameni', 'informeaza', 'eronat', 'persoanele', 'cumpara', 'siteul']"
1,"['esti', 'idiot', 'legatura', 'stickul', 'aparatura']"
0,"['interesantasa', 'aflam', 'lucruri', 'ntamplat']"
0,"['atmosfera', 'tare', 'putine', 'persoane']"
1,"['esti', 'prost']"
1,['baterie']
1,"['mica', 'greu', 'meniu', 'k', 'agata', 'dracu', 'cablu', 'alimentare', 'detaabil', 'singura', 'chestie', 'buna', 'vede', 'bine', 'returnez', 'singura', 'chestie', 'agata', 'k', 'youtube', 'filme', 'redate', 'stick']"
0,"['hiwhat', 'if', 'dont', 'have', 'vanilla', 'sugar', 'thanks']"
1,"['bine', 'puneti', 'poze', 'produselor', 'aveti', 'gasiti', 'google', 'scrii', 'hdd', 'cautare', 'poza', 'platane', 'stiti', 'vorba', 'romaneasca', 'taie', 'dale', 'dreq']"
0,"['interesant', 'imagini', 'acum', 'vad', 'ptr', 'data', 'multumim', 'recorder']"
1,"['repede', 'lati', 'verificat', 'na', 'deal', 'dracu', 'incapatanat', 'bune', 'midrange', 'pret', 'decent', 'pozele', 'sant', 'arzi', 'expresii', 'fensii', 'scrii', 'sant', 'baiatule']"
0,"['departe', 'romania']"
0,"['revolutie', 'comasata', 'lovitura', 'stat']"
1,"['dati', 'pula', 'comanda']"
1,"['profita', 'astia', 'vrajeala', 'virusu', 'masiv']"
1,"['putea', 'exact', 'citesc', 'comentarii', 'genul', 'involuntar', 'gandesc', 'dreptate', 'caragiale', 'spuneaamice', 'esti', 'idiot']"
1,"['costa', 'altex', 'idiotilor', 'plm', 'aveti', 'pretul']"
1,"['plm', 'uita', 'latrina', 'tv']"
1,"['cacat', 'aspirator', 'bobinaj', 'aluminiu', 'tinut', 'an', 'data', 'cumpararii', 'chinezarie', 'bani', 'merita', 'cumparat']"
1,"['esti', 'prost', 'mic', 'esti', 'mare', 'joci']"
1,"['sunteti', 'tampiti', 'idioti', 'scump', 'transportul', 'decat', 'produsul']"
1,"['esti', 'tare', 'destept', 'dle', 'stie', 'esti', 'bun', 'incerci', 'cred', 'nai', 'castigi', 'cinci', 'ani', 'misiune', 'jocuri', 'sigur', 'battlefield', 'fiabil', 'accesibil', 'incepatori', 'sasi', 'bata', 'capul', 'laso', 'jos', 'comentariile', 'proaste']"
0,"['incerc', 'pare', 'bun', 'inteles', 'pune', 'final', 'miros', 'cimbru']"
1,"['cauza', 'lam', 'luat', 'miam', 'luat', 'super', 'teapa', 'butuc', 'ambutisant', 'rest', 'spui', 'varza']"
1,"['nare', 'auda', 'frate', 'db', 'scoateti', 'dopurile', 'urechi', 'no', 'offense', 'cooler', 'hdd', 'titan', 'ttchd', 'db', 'nivel', 'zgomot', 'leam', 'montat', 'ziceai', 'inceput', 'doara', 'capul', 'ventilatoarele', 'carcasei', 'haf', 'auzea', 'vant', 'sis', 'imense', 'nr', 'mari', 'mici', 'coolere', 'cooler', 'master', 'faceau', 'zgomot', 'mizeriile', 'mici', 'coolere', 'hdd', 'db', 'sigurantza', 'cifra', 'marketing', 'nas', 'cumpara', 'gunoaie', 'ever', 'solutia', 'leg', 'cooler', 'cooler', 'master', 'evident', 'd', 'carcasa', 'acolo', 'prind', 'hddurile', 'sufle', 'aer', 'grade', 'respectiv', 'grade', 'scazut', 'temperatura', 'max', 'max', 'pastrand', 'nivel', 'zogmotului', 'urmare', 'pastrand', 'placerea', 'sta', 'calculator', 'sistem', 'bazaie', 'bondar', 'spun', 'vei', 'fugi', 'deciacest', 'produs', 'silentios', 'zic', 'specificatiile', 'recomand', 'degraba', 'cooler', 'pasive', 'scumpdarzero', 'zgomotsau', 'banal', 'ventilator', 'bata', 'hdduricum', 'facut', 'euproblem', 'fixed']"
1,"['produs', 'prost', 'recomand']"
0,"['credeam', 'spui', 'stalker', 'bune', 'jocuri', 'iau', 'parte', 'cernobl']"
1,"['curierul', 'scump', 'decat', 'produsul', 'faceti', 'io', 'nul', 'cumpar', 'vroiam', 'cumpar', 'vazut', 'suma', 'curier', 'zis', 'bag', 'piciorun']"
1,['cacat']
0,"['razboiul', 'gog', 'ziua', 'domnului', 'evenimentul', 'dinaintea', 'veniri', 'doua', 'oara', 'isus', 'hristos']"
0,"['ani', 'devenit', 'colonia', 'sua']"
0,"['ironia', 'soartei']"
1,"['domnule', 'acord', 'partial', 'oamenii', 'scriu', 'reviewri', 'negative', 'asteapta', 'scoata', 'mucii', 'gat', 'precis', 'fundul', 'nasului', 'aproape', 'ceafa', 'coboara', 'gat', 'pacate', 'batista', 'bebelusului', 'conectata', 'aspirator', 'scoate', 'mite', 'aparate', 'motoras', 'mic', 'putin', 'vacuum', 'fine', 'merge', 'ok', 'scoate', 'macar', 'noapte', 'folosi', 'sanu', 'drumul', 'aspirator', 'noaptea', 'treapta', 'scol', 'vecinii', 'somn', 'muci']"
1,"['frate', 'vin', 'vecinii', 'ghillimele', 'serioux', 'zici', 'vai', 'vai', 'seriouxul', 'foc', 'prostiei', 'genius']"
1,"['porcariile', 'french', 'toast', 'site', 'dulce', 'coaja', 'cauciuc']"
0,"['loc', 'frisca', 'folosi']"
1,"['produs', 'lam', 'achizitionat', 'reducere', 'lei', 'platit', 'prost', 'ansamblat', 'scartia', 'incheieturilein', 'special', 'manerul', 'cateva', 'luni', 'inceput', 'curga', 'apa', 'dispozitivul', 'antipicurare', 'abureala', 'marketing', 'ultima', 'perioada', 'probleme', 'alimentarea', 'curent', 'lam', 'folosit', 'an', 'jumate', 'acum', 'doua', 'zile', 'cumparat', 'fier', 'calcat', 'rowenta', 'steam', 'force', 'dw', 'talpa', 'microsteam', 'w', 'lei', 'scris', 'review', 'revenind', 'philips', 'recomand', 'produs', 'exemplu', 'perfect', 'ideile', 'bune', 'pune', 'prost', 'practicaprodus', 'mama', 'rahaturilor', 'produselor', 'proasta', 'calitate', 'china']"
1,"['luat', 'ultimele', 'gunoaie', 'cauciucuri']"
0,"['stiam', 'patito']"
1,"['bine', 'bagati', 'reviwurile', 'cacamas', 'saitu']"
1,"['scris', 'review', 'idiot', 'respectul', 'merge', 'sati', 'iei', 'masina', 'euro', 'teai', 'plange', 'calitatea', 's', 'class', 'ultima', 'generatie', 'urat', 'meschin', 'design', 'scaunul', 'nota', 'ergonomie', 'nota', 'raporta', 'calitate', 'pret', 'nota', 'multumesc', 'mihai']"
1,"['l', 'folosit', 'dou', 'dus', 'drecu']"
0,"['enu', 'cunosc', 'ultima', 'invitata']"
1,"['curierul', 'bulangiu', 'lasat', 'masina', 'spalat', 'poarta', 'mia', 'adus', 'chesti', 'mari', 'curier', 'treaba', 'ajutat', 'bag', 'curte']"
0,"['simtit', 'picioarele', 'reci', 'corpul', 'afundat', 'adanc', 'moalele', 'patului', 'zgomotul', 'ingreunase', 'tamplele', 'vazut', 'intreaga', 'priveliste', 'intuneca', 'glasurile', 'vesele', 'pierd', 'departe', 'rasuflu', 'greu', 'vis', 'deschis', 'ochii', 'privit', 'trupul', 'legat', 'pat', 'pereche', 'ruginita', 'lanturi', 'inclestase', 'trupul', 'tinea', 'loc', 'putand', 'misc', 'ochiiera', 'incapere', 'verde', 'spoita', 'var', 'carei', 'usa', 'fusese', 'intepenit', 'cateva', 'dulapuri', 'vechi', 'jos', 'erau', 'imprastiate', 'unelte', 'macelarie', 'carti', 'insemne', 'imposibil', 'descifrat']"
0,['dsaielcn']
1,"['futi', 's', 'porne', 'conometrul', 'hidos', 'sotia', 'vede', 'ejaculeaza']"
1,"['dezamagire', 'mare', 'rau', 'nicio', 'treaba', 'poza', 'realitatea', 'buruieni', 'marginea', 'santului', 'vine', 'insotit', 'carticica', 'pocaiti', 'asteptam', 'efect', 'bani', 'astia', 'luam', 'piata', 'flori', 'cadeai', 'fire', 'data', 'pacaleste', 'omu', 'adua', 'oara', 'stim', 'facut', 'pacat', 'bani', 'dati']"
0,"['bolsevicul', 'iliescu', 'ploconit', 'moscova', 'est', 'juca', 'cacialma', 'ani', 'romania', 'ajuns', 'epoca', 'aur', 'nicolae', 'ceausescu', 'datoriile', 'externe', 'erau', 'achitate', 'ajuns', 'epoca', 'praf', 'pulbere', 'ion', 'iliescu', 'datoria', 'externa', 'romaniei', 'miliarde', 'euro']"
1,"['rahatul', 'gata']"
1,"['jaf', 'masina', 'incercat', 'reetele', 'carte', 'incercat', 'retete', 'blogurile', 'rahat', 'final', 'cm', 'pine', 'necomestibila', 'rest', 'cm', 'fin', 'scoas', 'punga', 'aruncat', 'masina', 'gunoi', 'pufnete', 'rsul', 'citesc', 'recenziile', 'cic', 'bun', 'pine', 'bun']"
0,"['felicitari', 'reporter', 'dovada', 'curaj', 'ajunga', 'acolo']"
1,"['doamnne', 'prostul', 'versace']"
0,"['dorian', 'pompa', 'aplaudati', 'venit', 'chesti', 'deastea', 'adrian', 'respectul']"
1,"['comentario', 'romani', 'prosti', 'aveti']"
1,"['indrazneste', 'securist', 'emag', 'sami', 'cenzureze', 'reviewul', 'folosesc', 'siteul', 'obtine', 'informatii', 'produsele', 'dorite', 'fac', 'comenzile', 'direct', 'producator', 'castige', 'emagul', 'comisionul', 'dracu', 'nesimtitilor']"
1,"['dreacu', 'puneti', 'poze', 'aiurea']"
1,['deosebitvictoras']
1,"['minciuni', 'comandat', 'bateria', 'extern', 'minciuni', 'n', 'loc', 'pana', 'culoarea', 'schimba', 'zic', 'proasta', 'depozitare', 'ambalaj', 'rupt', 'murdar', 'recomand', 'nimnui', 'abmall', 'sunteti', 'jalnici', 'faceti', 'bani', 'minciuni']"
0,"['sunteti', 'adevarat', 'respekt', 'manual', 'istorie', 'adevarata']"
1,"['no', 'inghit', 'peasta', 'sigur', 'testat', 'produsele', 'lasat', 'comentarii', 'produs', 'vanzator', 'tragi', 'teapa', 'judecand', 'istoricul', 'reviewurilor', 'aruncat', 'stele', 'produs', 'vanzatorul', 'tea', 'fermecat', 'brandul', 'incredibil', 'uite', 'mia', 'pierit', 'cheful', 'plasez', 'comanda']"
0,"['interesant', 'documentarul']"
1,"['aflat', 'total', 'no', 'frost', 'ani', 'facut', 'gram', 'gheata', 'esti', 'depanatorul', 'tara']"
0,"['putem', 'folosim', 'coaja', 'lamaie']"
1,"['rand', 'mananci', 'rahat', 'incinsul', 'minute', 'rand', 'tii', 'mana', 'cumperi', 'camera']"
1,"['ceausescu', 'actiune']"
0,"['patit', 'niciodata', 'sper', 'intample', 'fiind', 'uit', 'lucrusi', 'horror']"
1,"['miau', 'trimis', 'marime', 'muuuult', 'mica']"
0,"['pacate', 'pana', 'sin', 'ziua', 'azi', 'poti', 'spune', 'vrei', 'mentalitatea', 'idioata', 'napoiata', 'blocata']"
1,"['esti', 'mizerie', 'om', 'stie', 'lase', 'comentariu', 'exemplu', 'comentariu', 'bateria', 'lam', 'returnat', 'tiai', 'primit', 'banii', 'emag', 'ofera', 'zile', 'moneyback', 'motiv', 'suparare', 'imens', 'vad', 'raspuns', 'om', 'civilizat', 'bateria', 'datorita', 'sistemului', 'operare', 'updatat', 'curand', 'puteti', 'returnati', 'telfonul', 'doriti']"
1,"['esti', 'praf']"
0,"['recorder', 'puteti', 'spuneti', 'procent', 'varsta', 'ani', 'vazut', 'documentar']"
0,"['spune', 'scurt', 'povestea']"
0,"['rusii', 'incercat', 'ascunda', 'explozie', 'raspandit', 'aer', 'observat', 'vecinii', 'acum', 'aer']"
1,['hdjfjysjryjry']
1,"['lei', 'auzii', 'avere', 'aceast', 'sum', 'faceti', 'rusine', 'auzii', 'discount', 'uri', 'prins', 'vai', 'amar', 'romanul', 'ieftin', 'hop', 'produsele', 'cteva', 'sute', 'lei', 'n', 'plus', 'costisitoare']"
0,"['uita', 'niciodata', 'iubi']"
1,"['scrie', 'raspundeti', 'boule']"
1,['spune']
1,"['pretul', 'sunteti', 'smecheri', 'prosti', 'rusine', 'umplut', 'frigiderul']"
1,"['laptop', 'aceleasi', 'specificatii', 'nume', 'diferenta', 'uriasa', 'pret', 'sunteti', 'nimicuri']"
1,"['prostie', 'ajutat', 'deloc', 'jena', 'brat', 'numa', 'suportat', 'degeaba', 'dup', 'sptmni', 'desfcut', 'cusatura', 'made', 'n', 'china', 'rahat', 'recomand', 'deloc']"
1,"['rahat', 'mediile', 'sund', 'infundate']"
1,"['paris', 'at', 'stricat', 'declaraie', 'protilor', 'sugeti', 'pula', 'dava', 'dracu', 'produsele', 'cacat', 'trepiedul', 'lipit', 'adeziv', 'lipici', 'super', 'glou', 'handicapatilor']"
1,"['fac', 'terminatii', 'astia', 'bani']"
1,"['denumirea', 'produsului', 'specifica', 'wireless', 'vorba', 'majoritatea', 'altor', 'firme', 'online', 'pretul', 'hdd', 'jur', 'lei', 'deosebire', 'cazul', 'mam', 'bazat', 'faptul', 'diferenta', 'pret', 'constituie', 'functie', 'wireless', 'realitate', 'exista', 'intradevar', 'zile', 'returna', 'pierdere', 'timp', 'complicatie', 'plus', 'studiam', 'siteul', 'producatorului', 'vedeam', 'na', 'produs', 'niciodata', 'wireless', 'lipsa', 'timp', 'mam', 'bazat', 'informatia', 'afisata', 'bazati', 'niciodata', 'what', 'you', 'see', 'is', 'what', 'you', 'get', 'ratingul', 'acordat', 'bazeza', 'faptul', 'hddul', 'bine', 'treaba', 'conectat', 'usb', 'rata', 'aprox', 'citire', 'scriere', 'pacat', 'incompetenti', 'ajung', 'introduca', 'informatii', 'site']"
0,"['forza', 'steaua']"
1,"['persista', 'teapa', 'ok', 'hai', 'uscheala', 'sunteti', 'plictisitori']"
1,"['om', 'normal', 'idioti']"
0,"['tvrdorim', 'reluare', 'revelionul', 'mugur', 'mihaescu', 'acasa', 'circ', 'alogeni']"
0,"['min', 'numeste', 'melodia']"
1,"['omule', 'spune', 'instalat', 'windows', 'dea', 'dracii', 'descarcat', 'microsoft', 'toolkitul', 'merge', 'rogute']"
0,"['zici', 'filmat']"
0,"['s', 'foc', 's', 'aprinde', 'tigara', 's', 'ntampla', 'oare', 'exploda']"
1,"['zone', 'greu', 'accesibile', 'poti', 'aspira', 'pat', 'locuri', 'dadorita', 'rezervorului', 'zgomot', 'zic', 'baietelu', 'plange', 'intruna', 'pornesc', 'curier', 'ff', 'prost', 'iam', 'explicat', 'f', 'simplu', 'urmeze', 'indicator', 'x', 'ultima', 'ulita', 'stanga', 'sii', 'ies', 'sunat', 'sia', 'inceput', 'injura', 'k', 'stie', 'mearga', 'zic', 'zik', 'mersi', 'k', 'lam', 'chemat', 'pana', 'akasa', 'normal', 'stia', 'afla', 'trebuit', 'sal', 'gasesc', 'wu', 'lasasem', 'copil', 'mic', 'luna', 'sg', 'casa', 'altu', 'mare', 'lam', 'carat', 'bine', 'mersi', 'strada', 'principala', 'masina', 'intoarsa', 'dc', 'intors', 'na', 'ajuns', 'pan', 'ultimul', 'drum', 'stiu', 'na', 'zis', 'iam', 'zis', 'uite', 'ultim', 'drum', 'cred', 'k', 'destul', 'explicita']"
